APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone
4218014020,28/01/2015,Single Family,"5215 S EMPORIA AVE
LOS ANGELES, CA 90230
(33.990874, -118.405759)",LOS ANGELES,CA,90230,11,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2126019015,27/01/2015,Single Family,"18630 W HART ST
LOS ANGELES, CA 91335
(34.197661, -118.539433)",LOS ANGELES,CA,91335,3,Carrington Home Solutions,Warren Licata,866-374-4062,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
2707011044,21/08/2015,Single Family,"10423 N COZYCROFT AVE
LOS ANGELES, CA 91311
(34.259729, -118.582018)",LOS ANGELES,CA,91311,12,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
4335001073,04/02/2015,Single Family,"128 N SWALL DR 1-36
LOS ANGELES, CA 90048
(34.076059, -118.385816)",LOS ANGELES,CA,90048,5,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
6034002012,21/01/2015,Single Family,"1600 W 79TH ST
LOS ANGELES, CA 90047
(33.967306, -118.304834)",LOS ANGELES,CA,90047,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2184032007,06/03/2015,Single Family,"18018 W MEDLEY DR
LOS ANGELES, CA 91316
(34.14741, -118.525582)",LOS ANGELES,CA,91316,5,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc. Mortgage Contracting Services, Inc.",6504   International Parkway   Plano TX 75093 ,813-387-1100
2021016007,26/01/2015,Single Family,"22824 W COHASSET ST
LOS ANGELES, CA 91307
(34.205723, -118.624751)",LOS ANGELES,CA,91307,12,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5080001046,06/01/2015,Single Family,"956 S ST ANDREWS PL
LOS ANGELES, CA 90019
(34.053867, -118.3112)",LOS ANGELES,CA,90019,4,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2531009033,07/04/2015,Single Family,"11715 N WHEELER AVE
LOS ANGELES, CA 91342
(34.283024, -118.393998)",LOS ANGELES,CA,91342,7,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
5522017015,30/04/2015,Single Family,"475 N ST ANDREWS PL
LOS ANGELES, CA 90004
(34.079935, -118.311357)",LOS ANGELES,CA,90004,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
4313014056,02/02/2015,Single Family,"3722 HUGHES AVE
LOS ANGELES, CA 90034
(34.024882, -118.399983)",LOS ANGELES,CA,90034,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2604027029,29/01/2015,Multi-Family,"15120 W NURMI ST
SYLMAR, CA 91342
(34.298549, -118.462137)",SYLMAR,CA,91342,7,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5548023012,03/04/2015,Multi-Family,"1306 1/2 N SYCAMORE AVE
LOS ANGELES, CA 90028
(34.094439, -118.342829)",LOS ANGELES,CA,90028,4,Solutionstar Field Services,Paula Acosta,888-456-0714,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743
4119004007,27/03/2015,Single Family,"7514 W 91ST ST
LOS ANGELES, CA 90045
(33.954891, -118.427393)",LOS ANGELES,CA,90045,11,National Field Network,Erica Giorgiantonio,732-276-5563,Miles Preservation LLC,Adam Miles,27226   Via Industria   Temecula CA 92590 ,951-234-0673
2512009007,25/02/2015,Single Family,"13234 W LEACH ST
LOS ANGELES, CA 91342
(34.309821, -118.421841)",LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
6075006003,27/01/2015,Single Family,"755 W 111TH ST
LOS ANGELES, CA 90044
(33.934591, -118.289033)",LOS ANGELES,CA,90044,8,"Wells Fargo Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
2162003132,28/01/2015,Single Family,"5334 LINDLEY
LOS ANGELES, CA 91316
(34.168035, -118.527274)",LOS ANGELES,CA,91316,5,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
5429011034,18/08/2015,Single Family,"1205 N SANBORN AVE
LOS ANGELES, CA 90029
(34.094228, -118.279258)",LOS ANGELES,CA,90029,13,Solutionstar Field Services,Paula Acosta,888-456-0714,"Safeguard Properties, Attn Code Compliance",Code Compliance,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
2532007035,20/11/2015,Single Family,"12601 W VAN NUYS BLVD
LOS ANGELES, CA 91331
(34.276918, -118.407252)",LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Damaris Gideon,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
4128012018,29/01/2015,Single Family,"5452 W 96TH ST
LOS ANGELES, CA 90045
(33.949429, -118.376361)",LOS ANGELES,CA,90045,11,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6119010039,22/09/2015,Single Family,"743 W 139TH ST
LOS ANGELES, CA 90247
(33.905424, -118.288149)",LOS ANGELES,CA,90247,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5188018028,14/01/2015,Single Family,"3418 E SISKIYOU ST
LOS ANGELES, CA 90023
(34.026469, -118.201042)",LOS ANGELES,CA,90023,14,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
4110024011,10/02/2015,Single Family,"6481 W 77TH ST
LOS ANGELES, CA 90045
(33.973211, -118.402752)",LOS ANGELES,CA,90045,11,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
6037026051,15/05/2015,Single Family,"8911 S HOBART BLVD
LOS ANGELES, CA 90047
(33.955929, -118.307892)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
7454002005,25/03/2015,Multi-Family,"663 W 7TH ST
SAN PEDRO, CA 90731
(33.737864, -118.291482)",SAN PEDRO,CA,90731,15,M&T BANK,JAMES KELLY,800-724-1633,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2362020042,24/11/2015,Single Family,"4660 COLDWATER CANYON AVE
LOS ANGELES, CA 91604
(34.155223, -118.413784)",LOS ANGELES,CA,91604,2,OCWEN FINANCIAL CORPORATION,PROPERTY REGISTRATION,319-236-5249,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2507004005,09/01/2015,Single Family,"14726 W ASTORIA ST
LOS ANGELES, CA 91342
(34.299219, -118.452593)",LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
4238021024,04/12/2015,Single Family,"211 E VENICE WAY
LOS ANGELES, CA 90291
(33.987348, -118.470181)",LOS ANGELES,CA,90291,11,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
5058021019,31/01/2015,Multi-Family,"1871 W 25TH ST
LOS ANGELES, CA 90018
(34.03365, -118.305059)",LOS ANGELES,CA,90018,8,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
7425021043,16/01/2015,Multi-Family,"1205 1/2 E MAURETANIA ST
LOS ANGELES, CA 90744
(33.790136, -118.248631)",LOS ANGELES,CA,90744,15,Residential Credit Solutions,Annette Hamilton,817-321-6015,Coldwell Banker,Philip Boroda,15490   VENTURA BLVD 100 SHERMAN OAKS CA 91403 ,310-968-3844
2724003082,17/02/2015,Single Family,"10025 LARWIN AVE
LOS ANGELES, CA 91311
(34.254467, -118.617547)",LOS ANGELES,CA,91311,12,US BANK C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
2344021044,06/03/2015,Single Family,"5257 N FULTON AVE
LOS ANGELES, CA 91401
(34.166462, -118.422515)",LOS ANGELES,CA,91401,4,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc. Mortgage Contracting Services, Inc.",6504   International Parkway PKWY 1500 Plano TX 75093 ,866-563-1100
5445018030,06/01/2015,Multi-Family,"2307 1/2 N RIVERDALE AVE
LOS ANGELES, CA 90031
(34.090483, -118.235369)",LOS ANGELES,CA,90031,13,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
4114031017,29/01/2015,Single Family,"7361 W 85TH ST
LOS ANGELES, CA 90045
(33.960663, -118.424737)",LOS ANGELES,CA,90045,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
6067023034,07/01/2015,Non-Residential,"01981 SANTA ANA S
LOS ANGELES, CA 90059
(33.937068, -118.237254)",LOS ANGELES,CA,90059,15,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060
5585017014,27/01/2015,Single Family,"2439 N VASANTA WAY
LOS ANGELES, CA 90068
(34.114225, -118.323471)",LOS ANGELES,CA,90068,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5062008006,26/08/2015,Single Family,"2130 S REDONDO BLVD
LOS ANGELES, CA 90016
(34.038478, -118.353899)",LOS ANGELES,CA,90016,10,Champion Mortgage Company c/o BDF Law,Code Compliance,813-387-1100,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2507025002,05/01/2015,Single Family,"14382 W BEAVER ST
LOS ANGELES, CA 91342
(34.295858, -118.446662)",LOS ANGELES,CA,91342,7,"HSBC Bank USA, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2130001055,23/06/2015,Single Family,"19540 SHERMAN WAY
LOS ANGELES, CA 91335
(34.201031, -118.558737)",LOS ANGELES,CA,91335,3,CENTRAL MORTGAGE COMPANY,SHEILA ROELING,501-716-4810,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
4230014010,06/01/2015,Single Family,"4250 S TIVOLI AVE
LOS ANGELES, CA 90066
(33.989418, -118.43646)",LOS ANGELES,CA,90066,11,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
6039009020,06/01/2015,Multi-Family,"615 W COLDEN AVE
LOS ANGELES, CA 90044
(33.949164, -118.285235)",LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
6002032008,16/01/2015,Single Family,"1534 W GAGE AVE
LOS ANGELES, CA 90047
(33.982356, -118.303637)",LOS ANGELES,CA,90047,8,Fannie Mae,Michele Todd,972-656-8507,REVERSE MORTGAGE SOLUTIONS,TERESA BOUDREAUX,401  S Harbor BLVD F268 La Habra CA 90631 ,281-404-7870
2227001047,08/01/2015,Single Family,"7337 N BALBOA BLVD
LOS ANGELES, CA 91406
(34.203682, -118.501126)",LOS ANGELES,CA,91406,6,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5493023013,17/08/2015,Single Family,"6511 E REPTON ST
LOS ANGELES, CA 90042
(34.118363, -118.177454)",LOS ANGELES,CA,90042,14,Solutionstar Field Services,Paula Acosta,888-456-0714,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743
2324030012,20/11/2015,Single Family,"6916 N VANSCOY AVE
LOS ANGELES, CA 91605
(34.19648, -118.406346)",LOS ANGELES,CA,91605,2,Cenlar FSB,ATHENA SANTOS,720-945-5431,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5073018014,05/01/2015,Single Family,"1835 S GRAMERCY PL
LOS ANGELES, CA 90019
(34.040748, -118.313011)",LOS ANGELES,CA,90019,10,BANK OF NEW YORK MELLON AS TRUSTEE C/O SELECT PORTFOLIO SERVICING,CODE VIOLATION,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2690006014,09/01/2015,Single Family,"17052 W SUNBURST ST
LOS ANGELES, CA 91325
(34.234477, -118.504927)",LOS ANGELES,CA,91325,12,NationStar,Paula Acosta,972-315-8837,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc.",6504   International Pkwy 1500 Plano TX 75093 ,214-451-0898
5034008029,12/05/2015,Single Family,"4016 S 6TH AVE
LOS ANGELES, CA 90008
(34.011252, -118.324105)",LOS ANGELES,CA,90008,10,Rushmore Loan Management Services,Enrique Orozco,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
6065029024,25/08/2015,Single Family,"1807 E 105TH ST
LOS ANGELES, CA 90002
(33.940665, -118.240382)",LOS ANGELES,CA,90002,15,Aran Investments Inc,kamran Mohammadi,408-410-2309,Aran Investment Inc,Sean Fatemi,209   13th ST  Huntinton beach CA 92648 ,408-410-2309
5073005002,21/01/2015,Non-Residential,"1511 S GRAMERCY PL
LOS ANGELES, CA 90019
(34.045171, -118.313034)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2680012004,22/10/2015,Single Family,"16451 W JERSEY ST
LOS ANGELES, CA 91344
(34.267479, -118.49107)",LOS ANGELES,CA,91344,12,Caliber Home Loans,Kandyce Hughes,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2305019006,02/04/2015,Single Family,"12628 W STAGG ST
LOS ANGELES, CA 91605
(34.211913, -118.408696)",LOS ANGELES,CA,91605,2,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
4363007165,07/01/2015,Single Family,"10982 ROEBLING
LOS ANGELES, CA 90024
(34.064743, -118.449704)",LOS ANGELES,CA,90024,5,Wells Fargo Bank c/o Select Portfolio Servicing,NA NA,888-349-8694,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
6031019007,16/01/2015,Multi-Family,"128 W 78TH ST
LOS ANGELES, CA 90003
(33.968873, -118.274628)",LOS ANGELES,CA,90003,9,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2032011022,06/01/2015,Single Family,"6157 N JARED CT
LOS ANGELES, CA 91367
(34.183215, -118.657669)",LOS ANGELES,CA,91367,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2151015023,07/01/2015,Single Family,"20870 W MARTHA ST
LOS ANGELES, CA 91367
(34.172687, -118.587362)",LOS ANGELES,CA,91367,3,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,NULL,NULL,         ,NULL
2664017048,08/01/2015,Single Family,"14769 W MACLAY ST
LOS ANGELES, CA 91345
(34.273656, -118.454093)",LOS ANGELES,CA,91345,7,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5101008015,08/06/2015,Single Family,"350 E 57TH ST
LOS ANGELES, CA 90011
(33.990698, -118.268335)",LOS ANGELES,CA,90011,9,Green Tree Servicing,Vacant Registration,855-447-7486,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5034007012,29/01/2015,Single Family,"3945 S 6TH AVE
LOS ANGELES, CA 90008
(34.013335, -118.324109)",LOS ANGELES,CA,90008,10,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
6057001006,06/01/2015,Single Family,"9300 S VAN NESS AVE
LOS ANGELES, CA 90047
(33.951858, -118.317727)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5082004023,20/08/2015,Single Family,"1112 S LUCERNE BLVD
LOS ANGELES, CA 90019
(34.05359, -118.32883)",LOS ANGELES,CA,90019,10,Solutionstar Field Services,Paula Acosta,888-456-0714,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728 ,800-468-1743
5027015040,08/12/2015,Single Family,"4620 W DON LORENZO DR
LOS ANGELES, CA 90008
(34.001722, -118.356363)",LOS ANGELES,CA,90008,8,CENTRAL MORTGAGE COMPANY,SHEILA ROELING,501-716-4810,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5437004003,30/01/2015,Multi-Family,"3107 N SILVER LAKE BLVD
LOS ANGELES, CA 90039
(34.111243, -118.25518)",LOS ANGELES,CA,90039,13,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5053021032,03/11/2015,Single Family,"2813 S DALTON AVE
LOS ANGELES, CA 90018
(34.029886, -118.304086)",LOS ANGELES,CA,90018,8,PB Financial,Peyman Broukhim,877-824-8402,NULL,NULL,         ,NULL
2106009013,08/05/2015,Single Family,"19933 W HATTON ST
LOS ANGELES, CA 91306
(34.210098, -118.567367)",LOS ANGELES,CA,91306,3,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5464021023,21/01/2015,Single Family,"3532 E DIVISION ST
LOS ANGELES, CA 90065
(34.106745, -118.22494)",LOS ANGELES,CA,90065,1,CALIBER HOME LOANS,DENA GRIMES,405-945-1400,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6057015023,27/03/2015,Single Family,"2016 W 94TH PL
LOS ANGELES, CA 90047
(33.950511, -118.314072)",LOS ANGELES,CA,90047,8,National Field Network,Erica Giorgiantonio,732-276-5563,Miles Preservation LLC,Adam Miles,27226   Via Industria   Temecula CA 92590 ,951-234-0673
2523015030,05/01/2015,Single Family,"13409 W CORNELIUS ST
LOS ANGELES, CA 91331
(34.27896, -118.424777)",LOS ANGELES,CA,91331,7,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2611035018,06/01/2015,Single Family,"11818 N EDGECLIFF AVE
LOS ANGELES, CA 91342
(34.285384, -118.458246)",LOS ANGELES,CA,91342,7,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,NULL,NULL,         ,NULL
4369037003,19/01/2015,Single Family,"1100 N CHANTILLY RD
LOS ANGELES, CA 90077
(34.091651, -118.456521)",LOS ANGELES,CA,90077,5,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2044012014,08/01/2015,Single Family,"23501 W LADRILLO ST
LOS ANGELES, CA 91367
(34.166723, -118.639043)",LOS ANGELES,CA,91367,3,U.S. Bank National Association c/o Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
2692024007,28/01/2015,Single Family,"9639 N PASO ROBLES AVE
LOS ANGELES, CA 91325
(34.245245, -118.503946)",LOS ANGELES,CA,91325,12,"Guss Investment Group, LLC",Steve Saurman,888-799-0401,Guss Investment Group,Steve Saurman,17100   Gillette AVE  Irvine CA 92614 ,888-799-0401
2612020026,23/11/2015,Single Family,"11704 N PEARWOOD AVE
LOS ANGELES, CA 91342
(34.283356, -118.454717)",LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
2102023030,29/01/2015,Single Family,"8245 N CHIMINEAS AVE
LOS ANGELES, CA 91335
(34.219887, -118.528375)",LOS ANGELES,CA,91335,12,Caliber Home Loans,Kandyce Hughes,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6002008031,17/02/2015,Single Family,"1705 W 59TH PL
LOS ANGELES, CA 90047
(33.98672, -118.307018)",LOS ANGELES,CA,90047,8,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2647025017,23/03/2015,Single Family,"9981 N OBECK AVE
LOS ANGELES, CA 91331
(34.25223, -118.446283)",LOS ANGELES,CA,91331,6,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
6053028012,07/01/2015,Multi-Family,"10216 1/2 S BROADWAY ST
LOS ANGELES, CA 90003
(33.943594, -118.27813)",LOS ANGELES,CA,90003,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
5524024016,25/03/2015,Single Family,"537 N LAS PALMAS AVE
LOS ANGELES, CA 90004
(34.081423, -118.336231)",LOS ANGELES,CA,90004,4,Solutionstar Field Services,Paula Acosta,888-456-0714,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View CA 44125 ,877-340-0060
